,StoreNumber,StoreName,County,CountyNumber,City,ZipCode,StoreLocation,Address,StoreType
1656,2693,hy-vee fast & fresh express / creston,union,88,creston,50801,POINT (-94.372552 41.051462),600 sheldon street ste a,Convenience
1657,6235,world liquor & tobacco + vapors / adel,dallas,25,adel,50003,POINT (-94.019638 41.618253),918 court st.,Liquor/Tobacco
1658,6245,neighborhood liquor house / ankeny,polk,77,ankeny,50021,POINT (-93.4545 41.651405),"833 east 1st street, suite 102",Liquor/Tobacco
1659,5658,casey's general store #3717 / vinton,benton,6,vinton,52349,POINT (-92.03711 42.167846),1112 w 4th st,Convenience
1660,6267,polk city liquor / polk city,polk,77,polk city,50226,POINT (-93.712741 41.77284),201 north 3rd street,Liquor/Tobacco
1661,6252,kwik spirits #1191 / fort dodge,webster,94,fort dodge,50501,POINT (-94.170859 42.501169),1923 5th avenue south,Convenience
1662,5384,casey's general store # 2698/ perry,dallas,25,perry,50220,POINT (-94.196008 41.595366),1308 1st street,Convenience
1663,5569,casey's general store #2765 / cedar rapids,linn,57,cedar rapids,52402,POINT (-91.631682 42.02846),5050 northland ave ne,Convenience
1664,2848,cvs pharmacy #10114 / ankeny,polk,77,ankeny,,,missing,Drug
1665,6215,marle hay liquor & smoke / des moines,polk,77,des moines,50310,POINT (-93.697752 41.625339),3408 merle hay road,Liquor/Tobacco
1666,6224,mid town liquor & vape / mason city,cerro gordo,17,mason city,50401,POINT (-93.20108600000002 43.15973300000001),824 north federal avenue,Liquor/Tobacco
1667,5783,casey's general store #2319 / ft madison,lee,56,fort madison,52627,POINT (-91.36180200000001 40.624094),1428 38th st,Convenience
1668,5780,casey's general store #2630 / cedar falls,black hawk,7,cedar falls,50613,POINT (-92.420894 42.509791),5226 university ave,Convenience
1669,5754,casey's general store #2342 / burlington,des moines,29,burlington,52601,POINT (-91.140725 40.800395),3105 west ave,Convenience
1670,2201,happy's wine & spirits wholesale,black hawk,7,cedar falls,50613,POINT (-92.429644 42.512762),5925 university ave,Liquor/Tobacco
1671,6220,prime wine and spirits / mason city,cerro gordo,17,mason city,50401,POINT (-93.201036 43.162193),1104 north federal avenue,Liquor/Tobacco
1672,6242,wall to wall wine and spirits / west des moines,dallas,25,west des moines,50266,POINT (-93.809473 41.563571),375 south jordan creek parkway,Liquor/Tobacco
1673,6128,lane's corner store / waterloo,black hawk,7,waterloo,50703,POINT (-92.372242 42.499919),2027 falls ave,Other
1674,5223,casey's general store #1503 / tabor,fremont,36,tabor,51653,POINT (-95.671321 40.899269),721 main st,Convenience
1675,4401,kum & go #503 / marion,linn,57,marion,52302,POINT (-91.577321 42.035013),3215 7th ave,Convenience
1676,3872,target store t-0086 / dubuque,dubuque,31,dubuque,52003,POINT (-90.720589 42.491944),3500 dodge st,Supermarket
1677,5557,casey's general store #2014 / fort dodge,webster,94,fort dodge,50501,POINT (-94.167532 42.508417),2206 2nd ave n,Convenience
1678,4655,casey's general store #2237 / prairie city,jasper,50,prairie city,50228,POINT (-93.247591 41.596714),1002 w 2nd st,Convenience
1679,5665,new star / fort dodge,webster,94,fort dodge,50501,POINT (-94.170859 42.501169),1923 5th ave s,Convenience
1680,6195,dt liquor llc / dewitt,clinton,23,dewitt,52742,POINT (-90.534769 41.826248),301 11th street,Liquor/Tobacco
1681,6238,washington liquor and tobacco outlet / washington,washington,92,washington,52353,POINT (-91.694639 41.296493),304 west madison street,Liquor/Tobacco
1682,6003,casey's general store #2298 / ames,story,85,ames,50010,POINT (-93.616585 42.022916),428 lincoln way,Convenience
1683,5769,casey's general store #2208 / ottumwa,wapello,90,ottumwa,52501,POINT (-92.433272 41.034863),1603 w 2nd st,Convenience
1684,5851,casey's general store #74 - morning sun,louisa,58,morning sun,52640,POINT (-91.254443 41.089418),618 s church street,Convenience
1685,5576,casey's general store #3449 / wapello,louisa,58,wapello,52653,POINT (-91.185031 41.087806),13410 ia hwy 78,Convenience
1686,4801,walgreens #05852 / des moines,polk,77,des moines,50311,POINT (-93.658747 41.60037),3030 university ave,Drug
1687,6214,casey's #3934 / ankeny,polk,77,ankeny,,,missing,Convenience
1688,5524,east side liquor & grocery,marshall,64,marshalltown,50158,POINT (-92.893113 42.044345),1116 e nevada st,Other Grocery
1689,5283,yesway store # 10026/ mason city,cerro gordo,17,mason city,50401,POINT (-93.221539 43.14833900000001),1303 4th st sw,Convenience
1690,4623,casey's general store #1493 / van meter,dallas,25,van meter,50261,POINT (-93.951253 41.533177),700 debra dr,Convenience
1691,6251,colfax-travel center,jasper,50,colfax,50054,POINT (-93.246766 41.695341),1405 north walnut street,Other
1692,3845,otho convenience and food,webster,94,otho,50569,POINT (-94.150427 42.422303),210 north hwy,Other Grocery
1693,2688,hy-vee c-store - east hickman,dallas,25,waukee,50263,POINT (-93.854272 41.61506),1025 east hickman,Supermarket
1694,6268,super mart / oelwein,fayette,33,oelwein,50662,POINT (-91.913481 42.669128),701 south frederick avenue,Convenience
1695,6223,prime mart / waterloo,black hawk,7,waterloo,50703,POINT (-92.345104 42.510573),508 broadway street,Convenience
1696,6138,urban fuel express / iowa city,johnson,52,iowa city,,,missing,Convenience
1697,6240,raceway 80 / newton,jasper,50,newton,50208,POINT (-93.000617 41.679627),4300 south 22nd avenue east,Other
1698,4365,kum & go #222 / west st grinnell,poweshiek,79,grinnell,50112,POINT (-92.727375 41.745106),1002 west st,Convenience
1699,4844,iowa city fast break,johnson,52,iowa city,52240,POINT (-91.571064 41.632792),"2580, naples ave",Other
1700,5768,casey's general store #1886 / ottumwa,wapello,90,ottumwa,52501,POINT (-92.429217 40.994753),504 w mary st,Convenience
1701,6134,akron stop / algona,kossuth,55,algona,,,missing,Convenience
1702,5714,yesway #1031,appanoose,4,centerville,52544,POINT (-92.867958 40.740003),830 north 18th street,Convenience
1703,6236,westside spirits / cedar rapids,linn,57,cedar rapids,52404,POINT (-91.715563 41.963571),3330 16th ave. sw,Liquor/Tobacco
1704,4707,walgreens #05119 / clinton,clinton,23,clinton,52732,POINT (-90.193208 41.837297),806 s  4th st,Drug
1705,4541,casey's general store #1045 / delmar,clinton,23,delmar,52037,POINT (-90.606669 42.003648),502 market,Convenience
1706,4364,kum & go #22 / grinnell,poweshiek,79,grinnell,50112,POINT (-92.726361 41.699795),715 lang creek ave,Convenience
1707,6229,beer thirty storm lake / storm lake,buena vista,11,storm lake,50588,POINT (-95.199417 42.647498),208 e milwaukee,Liquor/Tobacco
1708,5567,kum & go #504 / iowa city,johnson,52,iowa city,52240,POINT (-91.532001 41.646137),1310 s gilbert st,Convenience
1709,4756,walgreens #03196 / marshalltown,marshall,64,marshalltown,50158,POINT (-92.911565 42.038119),5 e anson,Drug
1710,4536,casey's general store #2420 / dubuque,dubuque,31,dubuque,52003,POINT (-90.678368 42.455083),2699 rockdale,Convenience
1711,6031,casey's general store #2846 / maquoketa,jackson,49,maquoketa,52060,POINT (-90.680625 42.068053),104 westgate dr,Convenience
1712,6024,casey's general store #1589 / grundy center,grundy,38,grundy center,50638,POINT (-92.787334 42.361601),1708 g ave,Convenience
1713,5973,casey's general store #1908 / indianola,warren,91,indianola,50125,POINT (-93.558286 41.355511),507 s. jefferson way,Convenience
1714,5300,yesway store # 10013/ ottumwa,wapello,90,otumwa,52501,POINT (-92.418553 41.009435),534 church st,Convenience
1715,6244,kwik star #1146 / cedar rapids,linn,57,cedar rapids,52404,POINT (-91.727174 41.96368),4201 16th avenue southwest,Convenience
1716,4685,kwik stop food mart,dubuque,31,dubuque,52001,POINT (-90.672722 42.515773),2360 central,Other Grocery
1717,6233,quick stop / cedar rapids,linn,57,cedar rapids,52402,POINT (-91.652696 41.987875),1430 1st ave ne,Convenience
1718,5380,transit general store,woodbury,97,sioux city,51106,POINT (-96.378682 42.476368),2324 transit plaza,Convenience
1719,2698,hy-vee gas #4 - wdm,polk,77,west des moines,50265,POINT (-93.772745 41.559764),665 south 51st street,Convenience
1720,6253,portside one stop / harpers ferry,allamakee,3,harpers ferry,52146,POINT (-91.155186 43.203808),125 jefferson avenue ste #b,Convenience
1721,5889,super quick liquor / wdm,polk,77,west des moines,50266,POINT (-93.736155 41.59905),1800 22nd st,Convenience
1722,5962,casey's general store #62 / pomeroy,calhoun,13,pomeroy,50575,POINT (-94.678066 42.54238),730 s east st,Convenience
1723,5764,casey's general store #1484 / muscatine,muscatine,70,muscatine,52761,POINT (-91.06325500000001 41.404205),1111 oregon st,Convenience
1724,6167,speedee mart 1515 / council bluffs,pottawattamie,78,council bluffs,51501,POINT (-95.879288 41.238631),2301 s 24th st,Convenience
1725,3858,harolds jack n jill / davenport,scott,82,davenport,52806,POINT (-90.609747 41.589369),6723 nw blvd unit 2,Other
1726,5083,central mart,woodbury,97,sioux city,51104,POINT (-96.422992 42.494265),"1203, tri view ave",Convenience
1727,5416,depot liquor & grocery,marshall,64,marshalltown,50158,POINT (-92.912975 42.051619),114 n center st.,Other Grocery
1728,4210,sichanh liquor store,buena vista,11,storm lake,50588,POINT (-95.189032 42.645707),812 flindt dr,Liquor/Tobacco
1729,4989,casey's general store #3322 / iowa city,johnson,52,iowa city,52240,POINT (-91.52032 41.641358),1904 broadway st,Convenience
1730,5804,casey's general store #2030 / clinton,clinton,23,clinton,52732,POINT (-90.200693 41.83082),1336 camanche ave,Convenience
1731,9038,templeton distilling llc,carroll,14,templeton,51463,POINT (-94.936366 41.917072),209 e 3rd st,Liquor/Tobacco
1732,6123,preston country store,jackson,49,preston,52069,POINT (-90.39359400000001 42.052542),21 e white st,Convenience
1733,4546,casey's general store #2303 / glidden,carroll,14,glidden,51443,POINT (-94.728981 42.063817),705 idaho st,Convenience
1734,2682,hy-vee wdm health market,dallas,25,west des moines,50266,POINT (-93.809472 41.56354),375 south jordon creek parkway,Other Grocery
1735,5571,casey's general store #2782 / cedar rapids,linn,57,cedar rapids,52402,POINT (-91.65788 42.035276),1495 blairs ferry rd ne,Convenience
1736,4774,casey's general store #3034 / estherville,emmet,32,estherville,51334,POINT (-94.822033 43.402229),"1615, central ave",Convenience
1737,6099,brew oil #29 / emmetsburg,palo alto,74,emmetsburg,50536,POINT (-94.681939 43.111913),2401 main st,Liquor/Tobacco
1738,5001,the music station / independence,buchanan,10,independence,50644,POINT (-91.901687 42.468633),709 first st w,Convenience
1739,4727,walgreens #07996 / ankeny,polk,77,ankeny,50021,POINT (-93.581219 41.702333),2702 se delaware ave,Drug
1740,4947,the music station,black hawk,7,cedar falls,50647,POINT (-92.462826 42.537839),1420 w first st,Convenience
1741,4077,xo food and liquor,black hawk,7,waterloo,50703,POINT (-92.33464100000002 42.501602),428 franklin st,Other Grocery
1742,5981,casey's general store #3244 / urbandale,polk,77,urbandale,50322,POINT (-93.771388 41.628674),3750 111th st,Convenience
1743,5418,casey's general store # 2780/cedar rapids,linn,57,cedar rapids,52411,POINT (-91.701379 42.034054),5555 edgewood rd ne,Convenience
1744,5820,casey's general store #57 / eddyville,wapello,90,eddyville,52553,POINT (-92.629919 41.157522),108 s merino ave,Convenience
1745,5798,casey's general store #3528 / washington,washington,92,washington,52353,POINT (-91.670346 41.298152),1730 e washington st,Convenience
1746,4387,kum & go #117 / spirit lake,dickinson,30,spirit lake,51360,POINT (-95.094324 43.422645),300 18th st,Convenience
1747,5271,mcelroy's food market,buchanan,10,winthrop,50682,POINT (-92.53666400000002 42.951717),"135, madison street",Other Grocery
1748,5163,gasland express  /  mt pleasant,henry,44,mount pleasant,52641,POINT (-91.557126 40.965832),"309, w  washington st",Convenience
1749,5837,casey's general store #2681 / okoboji,dickinson,30,okoboji,51355,POINT (-95.127165 43.391834),1802 hwy 71 n,Convenience
1750,5840,brother's market / clarion,wright,99,clarion,50525,POINT (-93.735875 42.731643),325 central ave west,Other Grocery
1751,5959,your private bar / urbandale,polk,77,urbandale,50322,POINT (-93.760607 41.622517),3040 104th st  ste 3056,Other
1752,4782,casey's general store #2529 / lamoni,decatur,27,lamoni,50140,POINT (-93.92909 40.62366),406 e main st,Convenience
1753,5950,casey's general store #3898 / anamosa,jones,53,anamosa,52205,POINT (-91.334161 42.072744),23485 county road e34,Convenience
1754,5975,casey's general store #1676 / carlisle,warren,91,carlisle,50047,POINT (-93.497561 41.498525),1001 hwy 5,Convenience
1755,4521,casey's general store #1002 / grand junction,greene,37,grand junction,50107,POINT (-94.232024 42.035781),504 16th st n,Convenience
1756,4724,walgreens #05942 / newton,jasper,50,newton,50208,POINT (-93.038091 41.699223),1204 1st ave east,Drug
1757,5908,neighborhood tobacco outlet / marion,linn,57,marion,52302,POINT (-91.585363 42.033257),2500 7th ave,Liquor/Tobacco
1758,5991,casey's general store #1827 / knoxville,marion,63,knoxville,50138,POINT (-93.109511 41.327109),1007 n lincoln st,Convenience
1759,5976,casey's general store #2422 / creston,union,88,creston,50801,POINT (-94.357169 41.071089),403 e. townline st,Convenience
1760,2851,cvs / pharmacy #10282 / fort dodge,webster,94,fort dodge,50501,POINT (-94.170324 42.501169),2029 5th ave south,Drug
1761,5767,casey's general store #1678 / ottumwa,wapello,90,ottumwa,52501,POINT (-92.428313 41.006117),346 richmond ave,Convenience
1762,5756,casey's general store #1577 / albia,monroe,68,albia,52531,POINT (-92.807138 41.028759),122 n main st,Convenience
1763,6158,hawks smoke shop / marion,linn,57,marion,52302,POINT (-91.594936 42.033278),1396 7th ave,Liquor/Tobacco
1764,4644,kwik shop #588 / davenport,scott,82,davenport,52803,POINT (-90.55865800000001 41.538288),"1136, e locust st",Convenience
1765,5229,casey's general store #3422 / norwal,warren,91,norwalk,50211,POINT (-93.683934 41.47541700000001),"500, north ave",Convenience
1766,5217,casey's general store #1511 / seymou,wayne,93,seymour,52590,POINT (-93.121487 40.681485),500 w main st,Convenience
1767,4713,walgreens #10985 / coralville,johnson,52,coralville,52241,POINT (-91.60946 41.70051),2751 heartland dr,Drug
1768,2837,cvs pharmacy #8544 / waterloo,black hawk,7,waterloo,50702,POINT (-92.321632 42.466956),1825 e san marnan,Drug
1769,4705,walgreens #05977 / coralville,johnson,52,coralville,52241,POINT (-91.566343 41.669266),102 second st,Drug
1770,5980,casey's general store #2527 / sheldon,o'brien,71,sheldon,51201,POINT (-95.84182700000001 43.186026),1401 park st,Convenience
1771,5065,circle s gordon drive,woodbury,97,sioux city,51106,POINT (-96.376341 42.489845),2520 gordon dr,Other
1772,5485,story city market,story,85,story city,50248,POINT (-93.599757 42.185827),306 washington,Other Grocery
1773,2692,hy-vee fast & fresh express -osceloa,clarke,20,osceola,50213,POINT (-93.773044 41.030573),518 west mclane street,Convenience
1774,5855,taylor quik pik - harlan,shelby,83,harlan,51537,POINT (-95.339634 41.647276),2111 23rd street,Convenience
1775,4944,jiffy express / martensdale,marshall,64,martensdale,50160,POINT (-93.737459 41.373366),"290, hwy 28",Convenience
1776,6037,casey's general store #3332 / murray,clarke,20,murray,50174,POINT (-93.953315 41.03788600000001),702 1st st,Convenience
1777,4746,walgreens #05885 / muscatine,muscatine,70,muscatine,52761,POINT (-91.030382 41.44464),1703 park ave,Drug
1778,4571,casey's general store #2357 / allison,butler,12,allison,50602,POINT (-92.790457 42.745202),"100, cherry st",Convenience
1779,5079,casey's general store #2489 / deniso,crawford,24,denison,51442,POINT (-95.349198 42.012395),1608 4th ave s,Convenience
1780,4251,aj's liquor / ames,story,85,ames,,,missing,Liquor/Tobacco
1781,5638,casey's general store #3757 / ida grove,ida,47,ida grove,51445,POINT (-95.46646700000001 42.349577),401 e hwy 175,Convenience
1782,2841,cvs pharmacy #8532 / cedar rapids,linn,57,cedar rapids,52403,POINT (-91.62746800000001 41.976883),2711 mt vernon rd,Drug
1783,5761,casey's general store #1315 / arnolds park,dickinson,30,arnolds park,51331,POINT (-95.138445 43.36311),357 hwy 71 s,Convenience
1784,5502,casey's general store #3566 / pella,marion,63,pella,50219,POINT (-92.916517 41.403486),509 main st,Convenience
1785,5379,yesway store # 1036/ kanawha,hancock,41,kanawha,50447,POINT (-93.793182 42.934461),102 north main street,Convenience
1786,5055,latimer community grocery,franklin,35,latimer,50452,POINT (-93.368266 42.763103),"110, s  akir  st",Other Grocery
1787,4362,kum & go #135 / polk city,polk,77,polk city,50226,POINT (-93.71443100000002 41.772214),303 w broadway st,Convenience
1788,4507,casey's general store #2902 / spencer,clay,21,spencer,51301,POINT (-95.150966 43.155628),411 w 18th,Convenience
1789,4739,walgreens #05306 / council bluffs,pottawattamie,78,council bluffs,51503,POINT (-95.828199 41.24475900000001),301 w bennett ave,Drug
1790,5469,chrome truck stop,kossuth,55,algona,50511,POINT (-94.233234 43.082769),211 highway 18 e.,Convenience
1791,4695,walgreens #09791 / altoona,polk,77,altoona,50009,POINT (-93.464184 41.644039),101 8th st se,Drug
1792,6103,brew oil #50 / hartley,o'brien,71,hartley,51346,POINT (-95.482442 43.184882),361 3rd st nw,Liquor/Tobacco
1793,5595,git-n-go #47 / altoona,polk,77,altoona,50009,POINT (-93.464905 41.64404),101 8th st w,Other
1794,5923,casey's general store #2694 / pella,marion,63,pella,50219,POINT (-92.95142 41.410387),2421 washington st,Convenience
1795,5243,new star / lafayette / waterloo,black hawk,7,waterloo,50703,POINT (-92.3272 42.494092),"1309, lafayette st",Convenience
1796,5248,liquor and grocery depot,marshall,64,marshalltown,50158,POINT (-92.912975 42.051619),114 n  center  st,Other Grocery
1797,5259,gameday liquor,mills,65,glenwood,51534,POINT (-95.916235 41.284951),924 locust st,Liquor/Tobacco
1798,3901,target store t-0878 / fort dodge,webster,94,fort dodge,50501,POINT (-94.157366 42.505335),2910  1 ave s,Supermarket
1799,5788,casey's general store #1277 / fort dodge,webster,94,fort dodge,50501,POINT (-94.207468 42.487942),1320 a st,Convenience
1800,5296,yesway store # 10021/ webster city,hamilton,40,webster city,50595,POINT (-93.831461 42.469524),1102 2nd st,Convenience
1801,5965,casey's general store #1499 / chariton,lucas,59,chariton,50049,POINT (-93.30346300000001 41.010221),418 s. 7th st,Convenience
1802,4811,casey's general store #1327 / lovilia,monroe,68,lovilia,50150,POINT (-92.906673 41.135611),1807 hwy 5 s,Convenience
1803,4796,walgreens #04714 / des moines,polk,77,des moines,50321,POINT (-93.64494100000002 41.542957),4555 fleur dr,Drug
